Code,List,Price,Сходство продукта 1,продукта description 1,Бренд продукта 1,Рейтинг продукта 1,ID продукта 1,Цена продукта 1,Валюта цены продукта 1,URL изображения продукта 1,Сходство продукта 2,продукта description 2,Бренд продукта 2,Рейтинг продукта 2,ID продукта 2,Цена продукта 2,Валюта цены продукта 2,URL изображения продукта 2,Сходство продукта 3,продукта description 3,Бренд продукта 3,Рейтинг продукта 3,ID продукта 3,Цена продукта 3,Валюта цены продукта 3,URL изображения продукта 3
1559740820,"Мерцающая помада для губ 7 days b.colour 02 , Unicorn , 4г",554,1.7241379310344827,N/A,7DAYS,4.2,19000038088,300,RUB,https://goldapple.ru/19000038088-b-colour,1.7241379310344827,N/A,7DAYS,4.5,19000038096,381,RUB,https://goldapple.ru/19000038096-b-colour,,,,,,,,
1560613811,"Зубная паста Sensodyne "" Восстановление и защита "" 75мл",415,1.8181818181818181,N/A,Sensodyne,5,1062400002,231,RUB,https://goldapple.ru/1062400002-vosstanovlenie-i-zaschita,1.8181818181818181,N/A,Sensodyne,4.8,1062400001,249,RUB,https://goldapple.ru/1062400001-vosstanovlenie-i-zaschita,,,,,,,,
1560613889,Зубная паста для укрепления и реминерализации эмали PresiDENT Four Calcium 75г,343,2.564102564102564,N/A,PresiDENT,4.9,19760323635,256,RUB,https://goldapple.ru/19760323635-four-calcium,2.564102564102564,N/A,PresiDENT,N/A,19000319088,370,RUB,https://goldapple.ru/19000319088-four-calcium,,,,,,,,
1560613816,"Травяная зубная паста Coco Blues "" Papaya "" 30г",299,2.127659574468085,N/A,Rasyan ,N/A,19760319259,252,RUB,https://goldapple.ru/19760319259-herbal-clove-toothpaste-with-aloe-vera-and-guava-leaf,2.127659574468085,N/A,Marvis,N/A,83500200027,846,RUB,https://goldapple.ru/83500200027-sweet-sour-rhubarb,2.127659574468085,N/A,Punchalee,N/A,19000039645,228,RUB,https://goldapple.ru/19000039645-mango-herbal
1560613813,"Зубная паста Sensodyne отбеливающая "" восстановление и защита "" 75мл",415,1.4705882352941175,N/A,Sensodyne,5,1062400002,231,RUB,https://goldapple.ru/1062400002-vosstanovlenie-i-zaschita,1.4705882352941175,N/A,Sensodyne,4.8,1062400001,249,RUB,https://goldapple.ru/1062400001-vosstanovlenie-i-zaschita,,,,,,,,
1560613805,"Травяная зубная паста Coco Blues "" Mango "" 30г",299,2.1739130434782608,N/A,Rasyan ,N/A,19760319259,252,RUB,https://goldapple.ru/19760319259-herbal-clove-toothpaste-with-aloe-vera-and-guava-leaf,2.1739130434782608,N/A,BINTURONG ,N/A,99560100003,213,RUB,https://goldapple.ru/99560100003-mango-thai-herbal-toothpaste,2.1739130434782608,N/A,Marvis,N/A,83500200027,846,RUB,https://goldapple.ru/83500200027-sweet-sour-rhubarb
1560613818,"Зубная паста D.I.E.S. Expert "" детокс "" 75мл",345,0,N/A,R.O.C.S.,N/A,13580100029,275,RUB,https://goldapple.ru/13580100029-sensational-whitening-extreme-fresh,0,N/A,BIOREPAIR,N/A,90060100001,829,RUB,https://goldapple.ru/90060100001-total-perfection,0,N/A,Splat,N/A,14710100015,271,RUB,https://goldapple.ru/14710100015-sensitive-white
1560613788,Зубная паста для чувствительных зубов PresiDENT Sensitive 75г,343,1.639344262295082,N/A,R.O.C.S.,N/A,13580100038,242,RUB,https://goldapple.ru/13580100038-sensitive-instant-effect,1.639344262295082,N/A,R.O.C.S.,N/A,13580100034,246,RUB,https://goldapple.ru/13580100034-active-calcium,1.639344262295082,N/A,R.O.C.S.,N/A,13580100029,275,RUB,https://goldapple.ru/13580100029-sensational-whitening-extreme-fresh
1560803628,"Жидкая подводка для век с эффектом металлик 7 days b.colour 06 , Silver , 3,3мл",545,1.2658227848101267,N/A,7DAYS,4,19000038037,295,RUB,https://goldapple.ru/19000038037-b-colour,1.2658227848101267,N/A,KIKO MILANO,4.1,19000040218,1519,RUB,https://goldapple.ru/19000040218-metal-liquid-lip-colour,1.2658227848101267,N/A,7DAYS,4.7,19000038048,967,RUB,https://goldapple.ru/19000038048-b-colour
1560804123,"Подводка - фломастер для век BelorDesign Streamline Черная 1,1г",449,3.1746031746031744,N/A,Belor Design,3.6,19000138851,250,RUB,https://goldapple.ru/19000138851-streamline,,,,,,,,,,,,,,,,
1560808172,"Подводка - штамп для век 7 days b.colour 03 , Dusky Moon , 2мл",599,1.6129032258064515,N/A,7DAYS,4.9,19000038071,317,RUB,https://goldapple.ru/19000038071-b-colour,,,,,,,,,,,,,,,,
1560807662,"Подводка - штамп для век 7 days b.colour 02 , Black Star , 2мл",599,1.6129032258064515,N/A,7DAYS,4.7,19760335522,212,RUB,https://goldapple.ru/19760335522-your-emotions-today-eyeliner-stamp,1.6129032258064515,N/A,7DAYS,4.9,19000038071,317,RUB,https://goldapple.ru/19000038071-b-colour,1.6129032258064515,N/A,7DAYS,3.8,19000038075,335,RUB,https://goldapple.ru/19000038075-b-colour
1560803579,Подводка для век Luxvisage Matt Tattoo Waterproof 24H Черная,507,1.6666666666666667,N/A,LUXVISAGE,4.2,19000025922,281,RUB,https://goldapple.ru/19000025922-matt-tattoo-waterproof-24h-smudgeproof,1.6666666666666667,N/A,LUXVISAGE,4.4,19000025923,338,RUB,https://goldapple.ru/19000025923-vinyl-line,,,,,,,,
1560803604,"Жидкая подводка для век с эффектом металлик 7 days b.colour 07 , Gold , 3,3мл",545,1.2987012987012987,N/A,7DAYS,4,19000038037,295,RUB,https://goldapple.ru/19000038037-b-colour,1.2987012987012987,N/A,FARRES,5,19000208413,186,RUB,https://goldapple.ru/19000208413-liquid-eye-shadow-with-metallic-effect,1.2987012987012987,N/A,7DAYS,4.7,19000038048,967,RUB,https://goldapple.ru/19000038048-b-colour
1560803609,"Подводка - штамп для век 7 days b.colour UVglow 03 , Fire Moon , 2мл",598,1.4705882352941175,N/A,7DAYS,4.4,19760328817,192,RUB,https://goldapple.ru/19760328817-extremely-chick-liner-stamp-for-face-and-body-makeup-uvglow-neon,,,,,,,,,,,,,,,,
1560803674,"Жидкая подводка для век с эффектом металлик 7 days b.colour 04 , Cooper , 3,3мл",545,1.2658227848101267,N/A,7DAYS,4,19000038037,295,RUB,https://goldapple.ru/19000038037-b-colour,1.2658227848101267,N/A,KIKO MILANO,4.1,19000040218,1519,RUB,https://goldapple.ru/19000040218-metal-liquid-lip-colour,1.2658227848101267,N/A,7DAYS,4.7,19000038048,967,RUB,https://goldapple.ru/19000038048-b-colour
1560803740,"Подводка - штамп для век 7 days b.colour UVglow 02 , Lime Star , 2мл",598,1.4705882352941175,N/A,7DAYS,4.4,19760328817,192,RUB,https://goldapple.ru/19760328817-extremely-chick-liner-stamp-for-face-and-body-makeup-uvglow-neon,,,,,,,,,,,,,,,,
1560803759,"Подводка - штамп для век 7 days b.colour UVglow 01 , Rose Heart , 2мл",598,1.4492753623188406,N/A,7DAYS,4.4,19760328817,192,RUB,https://goldapple.ru/19760328817-extremely-chick-liner-stamp-for-face-and-body-makeup-uvglow-neon,,,,,,,,,,,,,,,,
1560803685,Подводка для век Luxvisage Matt Ink водостойкая Черная 4г,284,1.7543859649122806,N/A,LUXVISAGE,4.3,19000025934,210,RUB,https://goldapple.ru/19000025934-matt-ink-waterproof,,,,,,,,,,,,,,,,
1560902728,Оттеночный бальзам для волос BlondEvolution Spicy Lavender 3 в 1 125мл,229,2.857142857142857,N/A,Blondevolution,N/A,19000146907,199,RUB,https://goldapple.ru/19000146907-spicy-lavender,2.857142857142857,N/A,Blondevolution,N/A,19000146906,189,RUB,https://goldapple.ru/19000146906-rose-bloom,2.857142857142857,N/A,Blondevolution,N/A,19000146904,189,RUB,https://goldapple.ru/19000146904-fresh-mint
1560908129,Оттеночный бальзам для волос BlondEvolution Rose Bloom 3 в 1 125мл,229,1.5151515151515151,N/A,Blondevolution,N/A,19000146907,199,RUB,https://goldapple.ru/19000146907-spicy-lavender,1.5151515151515151,N/A,Blondevolution,N/A,19000146906,189,RUB,https://goldapple.ru/19000146906-rose-bloom,1.5151515151515151,N/A,Blondevolution,N/A,19000146904,189,RUB,https://goldapple.ru/19000146904-fresh-mint
1560875690,Бальзам - ополаскиватель Alerana для всех типов волос 200мл,609,1.694915254237288,N/A,Alerana,4,19000026571,422,RUB,https://goldapple.ru/19000026571-rinser-balsam-deep-restoration,1.694915254237288,N/A,Alerana,4.5,19000026562,316,RUB,https://goldapple.ru/19000026562-pharma-care-balsam-keratin-restoration-formula,1.694915254237288,N/A,Alerana,4.6,19000026564,321,RUB,https://goldapple.ru/19000026564-pharma-care-balsam-maximum-volume-formula
1560875527,"Бальзам для волос Alerana Pharma Care "" Формула экстремального питания "" 260мл",449,2.564102564102564,N/A,Alerana,4.3,19000026565,320,RUB,https://goldapple.ru/19000026565-pharma-care-shampoo-maximum-volume-formula,2.564102564102564,N/A,Alerana,N/A,19000221366,659,RUB,https://goldapple.ru/19000221366-formula-keratinovogo-vosstanovlenia,2.564102564102564,N/A,Alerana,4.8,19000026566,320,RUB,https://goldapple.ru/19000026566-pharma-care-shampoo-freshness-formula-for-men
1560878447,"Бальзам для волос Super Siberica "" стойкость цвета и блеск "" 400мл",311,1.5151515151515151,N/A,Synergetic,N/A,19000248310,386,RUB,https://goldapple.ru/19000248310-intensivnoe-uvlaznenie-i-blesk,1.5151515151515151,N/A,U,N/A,19000083683,652,RUB,https://goldapple.ru/19000083683-touch,1.5151515151515151,N/A,СЬЁСС,N/A,19760326950,379,RUB,https://goldapple.ru/19760326950-glossing
1564203595,"Смягчающее масло для губ 7 days b.colour 01 , Baby Blackberry , 4мл",309,1.4925373134328357,N/A,7DAYS,4.4,19000203130,256,RUB,https://goldapple.ru/19000203130-cola-la-la,,,,,,,,,,,,,,,,
1564204196,"Смягчающее масло для губ 7 days b.colour 02 , Sweet Strawberry , 4мл",309,1.4705882352941175,N/A,7DAYS,4.4,19000203130,256,RUB,https://goldapple.ru/19000203130-cola-la-la,,,,,,,,,,,,,,,,
1564271764,"Гель для умывания Natura Siberica Bereza Siberica "" очищающий "" 150мл",399,2.898550724637681,N/A,Natura Siberica,4.6,19760305584,208,RUB,https://goldapple.ru/19760305584-oblepikha-c-berrica,2.898550724637681,N/A,Natura Siberica,4.2,19760330313,277,RUB,https://goldapple.ru/19760330313-bereza-siberica,2.898550724637681,N/A,Natura Siberica,4.8,30131000002,239,RUB,https://goldapple.ru/30131000002-ideal-naja-kozha
1564262891,"Очищающая пенка для лица Holika Holika Daily Garden "" Rice "" c рисом 120мл",611,1.3513513513513513,N/A,Holika Holika,4.6,97571000016,436,RUB,https://goldapple.ru/97571000016-daily-garden-rice,1.3513513513513513,N/A,Holika Holika,4.6,97571000019,436,RUB,https://goldapple.ru/97571000019-daily-garden-kamelia,1.3513513513513513,N/A,Holika Holika,4.2,97571000015,436,RUB,https://goldapple.ru/97571000015-daily-garden-bamboo
1564269006,"Пенка для умывания Planeta Organica Pure "" Чистая и нежная кожа "" 150мл",369,2.8169014084507045,N/A,Planeta Organica,4.6,57951000002,269,RUB,https://goldapple.ru/57951000002-ochischenie-i-uvlazhnenie,2.8169014084507045,N/A,Planeta Organica,4.8,19000148290,256,RUB,https://goldapple.ru/19000148290-pure,,,,,,,,
1564266012,"Пенка для лица Holika Holika очищающая "" алоэ "" 150мл",858,1.8867924528301887,N/A,Holika Holika,N/A,97571600010,968,RUB,https://goldapple.ru/97571600010-soda-tok-tok,1.8867924528301887,N/A,Holika Holika,N/A,19000183537,879,RUB,https://goldapple.ru/19000183537-ac-mild-cleansing-foam,1.8867924528301887,N/A,Holika Holika,N/A,97571600011,1262,RUB,https://goldapple.ru/97571600011-soda-tok-tok
1564262863,"Очищающая пенка для лица Holika Holika Daily Garden "" Camellia "" с камелией 120мл",611,2.4691358024691357,N/A,Holika Holika,4.6,97571000019,436,RUB,https://goldapple.ru/97571000019-daily-garden-kamelia,2.4691358024691357,N/A,Holika Holika,4.6,97571000016,436,RUB,https://goldapple.ru/97571000016-daily-garden-rice,2.4691358024691357,N/A,Holika Holika,4.2,97571000015,436,RUB,https://goldapple.ru/97571000015-daily-garden-bamboo
1564265270,Green Mama Формула тайги очищающая пена - гель для лица ромашка и брусника 300мл,499,2.5,N/A,GREEN MAMA,5,19000286601,262,RUB,https://goldapple.ru/19000286601-zelenyj-caj,2.5,N/A,GREEN MAMA,5,19000215080,347,RUB,https://goldapple.ru/19000215080-romaska-i-brusnika,2.5,N/A,GREEN MAMA,4.5,6060100034,227,RUB,https://goldapple.ru/6060100034-brusnika-i-chistotel
1564262803,Экстра питательное гель - масло для лица ФИТОкосметик BioCosmetolog для умывания и демакияжа 260мл,275,0,N/A,MIXIT,4.4,19000009075,429,RUB,https://goldapple.ru/19000009075-your-skin,0,N/A,Sendo,N/A,19000301074,193,RUB,https://goldapple.ru/19000301074-maslo-kamelii,,,,,,,,
1564262753,"Очищающая пенка для лица Holika Holika Daily Garden "" Bamboo "" с бамбуком 120мл",611,2.5316455696202533,N/A,Holika Holika,4.6,97571000019,436,RUB,https://goldapple.ru/97571000019-daily-garden-kamelia,2.5316455696202533,N/A,Holika Holika,4.2,97571000015,436,RUB,https://goldapple.ru/97571000015-daily-garden-bamboo,2.5316455696202533,N/A,Holika Holika,4.6,97571000016,436,RUB,https://goldapple.ru/97571000016-daily-garden-rice
1564262793,Гидрофильное гель - масло для умывания Compliment для глубокого очищения 150мл,374,1.282051282051282,N/A,ARAVIA Professional,N/A,19000012135,768,RUB,https://goldapple.ru/19000012135-anti-age-cleansing-oil,1.282051282051282,N/A,BIELENDA,N/A,6320600002,512,RUB,https://goldapple.ru/6320600002-hydra-care,1.282051282051282,N/A,BEAUTIFIC,N/A,19000039192,491,RUB,https://goldapple.ru/19000039192-porifier-deep-cleansing-oil
1564803344,"Детский крем для загара WEIS Sun Expert солнцезащитный , SPF 50 75мл",664,1.4705882352941175,N/A,Shiseido,5,15112200007,2790,RUB,https://goldapple.ru/15112200007-expert-sun-protection-cream,1.4705882352941175,N/A,Shiseido,5,15112200008,2790,RUB,https://goldapple.ru/15112200008-expert-sun-protection-cream,,,,,,,,
1564803499,Солнцезащитный спрей для тела WEIS Sun Expert SPF 40 150мл,1060,1.7241379310344827,N/A,KRASSA ,N/A,19000159785,263,RUB,https://goldapple.ru/19000159785-spray-for-sun-protection,1.7241379310344827,N/A,KRASSA ,N/A,19000159786,327,RUB,https://goldapple.ru/19000159786-spray-for-sun-protection,1.7241379310344827,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000062999,225,RUB,https://goldapple.ru/19000062999-gialuronovyj
1564807101,Солнцезащитное молочко WEIS для тела SPF 30 140мл,925,0,N/A,Ambre Solaire,N/A,19000002980,757,RUB,https://goldapple.ru/19000002980-ambre-solaire,0,N/A,MARUSSIA,N/A,19000174963,975,RUB,https://goldapple.ru/19000174963-uv-protection,0,N/A,Ambre Solaire,N/A,1510500034,815,RUB,https://goldapple.ru/1510500034-rovnyj-zagar
1564920186,"Мерцающие жидкие тени для век 7 days b.colour 01 , Crystal , 5,5мл",894,1.5151515151515151,N/A,7DAYS,3.3,19000038040,572,RUB,https://goldapple.ru/19000038040-b-colour,1.5151515151515151,N/A,FMGT,5,19000281420,948,RUB,https://goldapple.ru/19000281420-metallic-cube-liquid-eyeshadow,1.5151515151515151,N/A,7DAYS,4.7,19000038048,967,RUB,https://goldapple.ru/19000038048-b-colour
1564920200,"Тени для век 7 days b.colour 03 , Rainbow Dash , 9г",1499,3.9215686274509802,N/A,7DAYS,4,19000038060,1013,RUB,https://goldapple.ru/19000038060-b-colour,,,,,,,,,,,,,,,,
1564913561,Жидкие тени для век Luxvisage Metal hype 9 Розовый иней 3г,343,1.7241379310344827,N/A,LUXVISAGE,4.8,19000025903,192,RUB,https://goldapple.ru/19000025903-metal-hype,1.7241379310344827,N/A,LUXVISAGE,4.1,19000025929,147,RUB,https://goldapple.ru/19000025929-metal-hype,,,,,,,,
1564913615,"Мерцающие жидкие тени для век 7 days b.colour 02 , Storm , 5,5мл",894,1.5625,N/A,7DAYS,3.3,19000038040,572,RUB,https://goldapple.ru/19000038040-b-colour,1.5625,N/A,7DAYS,4.7,19000038048,967,RUB,https://goldapple.ru/19000038048-b-colour,1.5625,N/A,7DAYS,4.5,19000118399,955,RUB,https://goldapple.ru/19000118399-dark-side-multichrome-liquid-eyeshadow
1564920204,Жидкие тени для век Luxvisage Metal hype 7 Кремовый жемчуг 3г,343,1.639344262295082,N/A,LUXVISAGE,4.8,19000025903,192,RUB,https://goldapple.ru/19000025903-metal-hype,,,,,,,,,,,,,,,,
1564913623,"Жидкие тени - хамелеоны для век 7 days b.colour 05 , Diamond , 1,5мл",1398,1.4705882352941175,N/A,7DAYS,4.5,19000118399,955,RUB,https://goldapple.ru/19000118399-dark-side-multichrome-liquid-eyeshadow,1.4705882352941175,N/A,7DAYS,4.7,19000038048,967,RUB,https://goldapple.ru/19000038048-b-colour,1.4705882352941175,N/A,7DAYS,2.3,19000038045,572,RUB,https://goldapple.ru/19000038045-b-colour
1567076691,Увлажняющий кондиционер для волос KeraSys 180мл,455,2.127659574468085,N/A,Kerasys,N/A,98260200001,223,RUB,https://goldapple.ru/98260200001-moisturizing-conditioner,2.127659574468085,N/A,Kerasys,N/A,98260200002,674,RUB,https://goldapple.ru/98260200002-repairing-conditioner,2.127659574468085,N/A,Kerasys,N/A,19000031633,432,RUB,https://goldapple.ru/19000031633-regenerating-hair-conditioner
1567076649,"Кондиционер для восстановления волос Concept Fusion "" Detox Balance "" 400мл",485,2.666666666666667,N/A,Concept Fusion,4.9,19000034113,417,RUB,https://goldapple.ru/19000034113-fusion-detox-balance,2.666666666666667,N/A,Concept Fusion,4.1,19000034110,478,RUB,https://goldapple.ru/19000034110-fusion-detox-balance,2.666666666666667,N/A,Concept Fusion,2.5,19000265143,401,RUB,https://goldapple.ru/19000265143-detox-balance
1567076785,Восстанавливающий кондиционер для волос KeraSys дой-пак 500мл,749,1.639344262295082,N/A,TRESemme,N/A,19000107141,324,RUB,https://goldapple.ru/19000107141-complex-repair,1.639344262295082,N/A,TRESemme,N/A,38940200003,324,RUB,https://goldapple.ru/38940200003-repair-and-protect,1.639344262295082,N/A,Biorin,N/A,19000168232,1899,RUB,https://goldapple.ru/19000168232-keratin
1567076596,Увлажняющий кондиционер для волос KeraSys дой-пак 500мл,749,1.8181818181818181,N/A,TRESemme,N/A,19000107141,324,RUB,https://goldapple.ru/19000107141-complex-repair,1.8181818181818181,N/A,Kerasys,N/A,19000048608,632,RUB,https://goldapple.ru/19000048608-advansed-ampoule-shampoo-with-keratin-ampoules-intensive-recovery,1.8181818181818181,N/A,Fructis,N/A,19760300095,396,RUB,https://goldapple.ru/19760300095-aloe-superfood-uvlaznenie
1567076625,Восстанавливающий кондиционер для волос KeraSys 180мл,455,1.8867924528301887,N/A,TRESemme,N/A,38940200003,324,RUB,https://goldapple.ru/38940200003-repair-and-protect,1.8867924528301887,N/A,TRESemme,N/A,19000107141,324,RUB,https://goldapple.ru/19000107141-complex-repair,1.8867924528301887,N/A,NOOK,N/A,19000091648,1965,RUB,https://goldapple.ru/19000091648-repair-shampoo
1567081468,"Блеск для губ с эффектом плампинга 7 days b.colour 02 , Soft Pink , 2,5мл",691,1.36986301369863,N/A,7DAYS,4.5,19000038096,381,RUB,https://goldapple.ru/19000038096-b-colour,1.36986301369863,N/A,7DAYS,5,19000038093,381,RUB,https://goldapple.ru/19000038093-b-colour,1.36986301369863,N/A,Marvel cosmetics,4,19000169472,170,RUB,https://goldapple.ru/19000169472-plump-lips
1567081500,"Мерцающий блеск для губ 7 days b.colour 01 , Soap Bubbles , 2,5мл",699,1.5384615384615385,N/A,7DAYS,4.5,19000038096,381,RUB,https://goldapple.ru/19000038096-b-colour,1.5384615384615385,N/A,7DAYS,4.2,19000038088,300,RUB,https://goldapple.ru/19000038088-b-colour,,,,,,,,
1567081539,"Мерцающий блеск для губ 7 days b.colour 02 , Neon Party , 2,5мл",699,3.1746031746031744,N/A,7DAYS,4.5,19000038096,381,RUB,https://goldapple.ru/19000038096-b-colour,3.1746031746031744,N/A,7DAYS,4.2,19000038088,300,RUB,https://goldapple.ru/19000038088-b-colour,3.1746031746031744,N/A,7DAYS,3.7,19760328807,252,RUB,https://goldapple.ru/19760328807-extremely-chick-uvglow-neon
1567081489,"Блеск для губ с эффектом плампинга 7 days b.colour 01 , Nude , 2,5мл",691,1.4705882352941175,N/A,7DAYS,5,19000038093,381,RUB,https://goldapple.ru/19000038093-b-colour,1.4705882352941175,N/A,KIKO MILANO,4.1,19000040218,1519,RUB,https://goldapple.ru/19000040218-metal-liquid-lip-colour,1.4705882352941175,N/A,VIVIENNE SABO,3.8,19000290010,499,RUB,https://goldapple.ru/19000290010-volummatte
1567081469,"Мерцающий блеск для губ 7 days b.colour 03 , Dream Island , 2,5мл",724,1.5384615384615385,N/A,7DAYS,4.5,19000038096,381,RUB,https://goldapple.ru/19000038096-b-colour,1.5384615384615385,N/A,7DAYS,4.2,19000038088,300,RUB,https://goldapple.ru/19000038088-b-colour,,,,,,,,
1567081516,"Мерцающий блеск для губ 7 days b.colour 04 , Candy Mania , 2,5мл",724,3.125,N/A,7DAYS,4.5,19000038096,381,RUB,https://goldapple.ru/19000038096-b-colour,3.125,N/A,7DAYS,4.2,19000038088,300,RUB,https://goldapple.ru/19000038088-b-colour,3.125,N/A,7DAYS,5,19000038093,381,RUB,https://goldapple.ru/19000038093-b-colour
1567860502,Пудра - фиксатор для лица Luxvisage Expert Matt Бесцветная 9г,463,1.639344262295082,N/A,LUXVISAGE,4.8,19000025984,292,RUB,https://goldapple.ru/19000025984-expert-matt,1.639344262295082,N/A,LUXVISAGE,4.2,19000025965,264,RUB,https://goldapple.ru/19000025965-prime-expert-matt-sebum-control,,,,,,,,
1567871906,"Пудра - скульптор для лица Relouis PRO Sculpting Powder 01 , 5г",419,1.5873015873015872,N/A,Relouis,4.3,3421300003,250,RUB,https://goldapple.ru/3421300003-pro,,,,,,,,,,,,,,,,
1567856326,Пудра - скульптор для лица Luxvisage Face Shadow 20 Cool Beige 5г,489,1.5384615384615385,N/A,LUXVISAGE,4.4,19000222305,257,RUB,https://goldapple.ru/19000222305-face-shadow,,,,,,,,,,,,,,,,
1567860492,Пудра для лица Luxvisage Silk Dream 01 10г,463,2.380952380952381,N/A,LUXVISAGE,4.4,19000025996,266,RUB,https://goldapple.ru/19000025996-silk-dream-blusher,,,,,,,,,,,,,,,,
1567860508,Пудра - бронзатор для лица Luxvisage Sunny Bunny 01 10г,463,1.8181818181818181,N/A,LUXVISAGE,4.5,19000025991,355,RUB,https://goldapple.ru/19000025991-sunny-bunny,,,,,,,,,,,,,,,,
1567856328,Пудра - скульптор для лица Luxvisage Face Shadow 10 Warm Beige 5г,489,1.5384615384615385,N/A,LUXVISAGE,4.4,19000222305,257,RUB,https://goldapple.ru/19000222305-face-shadow,,,,,,,,,,,,,,,,
1567871936,"Минеральная матирующая пудра для лица 7 days b.colour , Прозрачный , 3г",1267,1.4084507042253522,N/A,7DAYS,4.7,19000038108,712,RUB,https://goldapple.ru/19000038108-b-colour,1.4084507042253522,N/A,B.colour professional,4,19000197995,627,RUB,https://goldapple.ru/19000197995-b-colour-pro-capsule,,,,,,,,
1567922901,"Автоматический карандаш для бровей с щеточкой 7 days b.colour 01 , Soft Blond , 0,06г",749,1.1764705882352942,N/A,Collection,N/A,19000192513,1208,RUB,https://goldapple.ru/19000192513-incredibrow-define-plus,1.1764705882352942,N/A,7DAYS,N/A,19000038078,648,RUB,https://goldapple.ru/19000038078-brow-perfector,1.1764705882352942,N/A,KIKO MILANO,4.6,19000040259,1139,RUB,https://goldapple.ru/19000040259-precision-eyebrow-pencil
1567922912,"Автоматический карандаш для бровей с щеточкой 7 days b.colour 03 , Dark Chocolate , 0,06г",753,1.1235955056179776,N/A,Collection,N/A,19000192513,1208,RUB,https://goldapple.ru/19000192513-incredibrow-define-plus,1.1235955056179776,N/A,7DAYS,N/A,19000038078,648,RUB,https://goldapple.ru/19000038078-brow-perfector,,,,,,,,
1568769840,"Мужской дезодорант - спрей Cool Breeze "" Cool "" 200мл",550,0,N/A,COOL BREEZE,N/A,99000014568,365,RUB,https://goldapple.ru/99000014568-warrior,0,N/A,Axe,N/A,15706800009,326,RUB,https://goldapple.ru/15706800009-ice-chill,0,N/A,NIVEA,N/A,19000002958,264,RUB,https://goldapple.ru/19000002958-men-fresh-kick
1569144105,"Освежающий тоник для лица Natura Siberica Natura Kamchatka "" Моментальная свежесть и сияние "" 200мл",189,2.0202020202020203,N/A,Natura Siberica,4.8,19760324174,192,RUB,https://goldapple.ru/19760324174-sianie-i-tonus,2.0202020202020203,N/A,Natura Siberica,4.5,19000162487,289,RUB,https://goldapple.ru/19000162487-lab-biome-hydration,2.0202020202020203,N/A,Natura Siberica,4.4,19000162486,201,RUB,https://goldapple.ru/19000162486-lab-biome-balance
1569144124,"Тоник для лица Natura Siberica Bereza Siberica "" очищающий "" 200мл",559,3.0303030303030303,N/A,Natura Siberica,4,19760324086,341,RUB,https://goldapple.ru/19760324086-acne-control,3.0303030303030303,N/A,Natura Siberica,4.5,19760305588,321,RUB,https://goldapple.ru/19760305588-oblepikha-c-berrica,3.0303030303030303,N/A,Natura Siberica,4.6,19760305584,208,RUB,https://goldapple.ru/19760305584-oblepikha-c-berrica
1569150594,Матирующий тоник для лица Green Mama Морской сад от расширенных пор и черных точек с морскими водорослями 200мл,289,1.8018018018018018,N/A,GREEN MAMA,4.6,6060100012,202,RUB,https://goldapple.ru/6060100012-s-morskimi-vodorosljami,1.8018018018018018,N/A,GREEN MAMA,4.5,6060100017,227,RUB,https://goldapple.ru/6060100017-s-morskimi-vodorosljami,1.8018018018018018,N/A,GREEN MAMA,4.3,19000089578,262,RUB,https://goldapple.ru/19000089578-limon-i-mata
1572640720,Питательный крем - гель для душа Organic Shop Coconut yogurt & Banana 280мл,249,2.666666666666667,N/A,Organic Shop,4.4,30323900001,243,RUB,https://goldapple.ru/30323900001-kokosovyj-raj,,,,,,,,,,,,,,,,
1572640850,"Крем - гель для душа Milk "" Молоко и Шоколад "" 800мл",273,0,N/A,Milk,4.7,19000084318,186,RUB,https://goldapple.ru/19000084318-moloko-i-sokolad,0,N/A,Kwailnara,4,19000124693,480,RUB,https://goldapple.ru/19000124693-chocolate-milk-body-cleanser,,,,,,,,
1572640845,"Крем - гель для душа Milk "" Молоко и Апельсин "" 800мл",273,0,N/A,Milk,5,19000084316,261,RUB,https://goldapple.ru/19000084316-moloko-i-apel-sin,0,N/A,Milk,N/A,19000227215,283,RUB,https://goldapple.ru/19000227215-moloko-i-malina,,,,,,,,
1572640871,"Крем - гель для душа Milk "" Молоко и Земляника "" 800мл",273,0,N/A,Milk,4.5,19000084317,261,RUB,https://goldapple.ru/19000084317-moloko-i-zemlanika,0,N/A,Milk,N/A,19000227215,283,RUB,https://goldapple.ru/19000227215-moloko-i-malina,,,,,,,,
1572665467,"Гель - корректор для бровей с микрофиброй Luxvisage Brow Styler 3 in 1 3 Мокаччино 5,5г",281,1.1494252873563218,N/A,LUXVISAGE,4.4,19000189653,208,RUB,https://goldapple.ru/19000189653-brow-styler,,,,,,,,,,,,,,,,
1572671231,"Гель - фиксатор для бровей Luxvisage Brow fixing 5,5г",256,1.8867924528301887,N/A,LUXVISAGE,2.7,19000025944,198,RUB,https://goldapple.ru/19000025944-brow-fixing,,,,,,,,,,,,,,,,
1572665258,"Гель - корректор для бровей с микрофиброй Luxvisage Brow Styler 3 in 1 4 Эспрессо 5,5г",281,1.1627906976744187,N/A,LUXVISAGE,4.4,19000189653,208,RUB,https://goldapple.ru/19000189653-brow-styler,,,,,,,,,,,,,,,,
